ts_code,ann_date,end_date,eps,dt_eps,total_revenue_ps,revenue_ps,capital_rese_ps,surplus_rese_ps,undist_profit_ps,extra_item,profit_dedt,gross_margin,current_ratio,quick_ratio,cash_ratio,ar_turn,ca_turn,fa_turn,assets_turn,op_income,ebit,ebitda,fcff,fcfe,current_exint,noncurrent_exint,interestdebt,netdebt,tangible_asset,working_capital,networking_capital,invest_capital,retained_earnings,diluted2_eps,bps,ocfps,retainedps,cfps,ebit_ps,fcff_ps,fcfe_ps,netprofit_margin,grossprofit_margin,cogs_of_sales,expense_of_sales,profit_to_gr,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,impai_ttm,gc_of_gr,op_of_gr,ebit_of_gr,roe,roe_waa,roe_dt,roa,npta,roic,roe_yearly,roa2_yearly,debt_to_assets,assets_to_eqt,dp_assets_to_eqt,ca_to_assets,nca_to_assets,tbassets_to_totalassets,int_to_talcap,eqt_to_talcapital,currentdebt_to_debt,longdeb_to_debt,ocf_to_shortdebt,debt_to_eqt,eqt_to_debt,eqt_to_interestdebt,tangibleasset_to_debt,tangasset_to_intdebt,tangibleasset_to_netdebt,ocf_to_debt,turn_days,roa_yearly,roa_dp,fixed_assets,profit_to_op,q_saleexp_to_gr,q_gc_to_gr,q_roe,q_dt_roe,q_npta,q_ocf_to_sales,basic_eps_yoy,dt_eps_yoy,cfps_yoy,op_yoy,ebt_yoy,netprofit_yoy,dt_netprofit_yoy,ocf_yoy,roe_yoy,bps_yoy,assets_yoy,eqt_yoy,tr_yoy,or_yoy,q_sales_yoy,q_op_qoq,equity_yoy,pct_chg
002722.SZ,20180824,20180630,0.34,0.34,6.6169,6.6169,6.337,0.3085,2.4429,1864477.02,58119745.4,207088886.89,1.6054,1.111,0.8598,2.8344,0.769,3.5863,0.4352,78119309.82,92066960.76,115067316.02,-39419217.2813,135580782.7187,205506658.89,14887287.72,790000000.0,529386426.42,1122724108.2,602705929.32,1132092355.74,2568914456.27,482778279.43,0.3419,10.0884,-0.109,2.7514,0.5553,0.5247,-0.2247,0.7727,4.9488,17.8363,82.1637,9.9145,4.9488,4.6597,4.1282,1.1266,0.6029,93.2717,6.837,7.9296,3.4321,3.43,3.3254,3.4513,2.1539,2.7316,6.8642,6.9026,36.2238,1.568,1.5263,57.2978,42.7022,40.251,30.7523,68.9076,98.5266,1.4734,-0.0192,0.568,1.752,2.2407,1.1112,1.4212,2.1208,-0.0189,151.2975,4.3078,2.2486,397102872.73,6.7868,4.4011,92.6686,2.2068,2.159,1.388,7.6384,-2.8571,-2.8571,25.9007,-8.8559,-8.3744,-3.524,-7.61,25.9421,-7.2213,2.6026,9.5637,2.6025,20.2369,20.2369,23.517,83.3007,3.985,-9.298
002730.SZ,20180829,20180630,0.09,0.09,1.1353,1.1353,0.5533,0.1376,1.1394,2032280.99,26434152.56,127037784.03,1.5473,1.2665,1.1986,0.7243,0.3749,1.4732,0.229,32702155.46,43652131.18,58445236.94,-43019405.3937,41980594.6063,199055205.9,7957670.36,448000000.0,320754789.54,611112757.82,354148709.31,674903498.85,1421174282.91,412034082.4,0.0882,2.8303,-0.0603,1.2769,0.0785,0.1353,-0.1333,0.1301,7.8874,34.6798,65.3202,21.8938,7.8874,8.1079,11.4108,2.3751,2.4291,91.0727,9.4972,11.9165,3.1466,3.13,2.922,2.7289,1.8062,2.6014,6.2932,5.4578,40.2296,1.6731,1.7682,61.4919,38.5081,37.5333,31.5232,64.2605,98.7851,1.2149,-0.0301,0.6731,1.3943,2.0385,0.933,1.3641,1.9052,-0.0297,374.7961,3.6124,1.7795,249380060.24,9.6617,9.0079,88.5276,2.2725,2.0878,1.4133,3.4771,28.5714,28.5714,-172.6506,6.7175,8.2409,20.2664,44.75,-172.6212,13.7352,1.9193,3.6335,1.9164,15.8575,15.8575,7.8238,171.916,5.7425,8.6595
002747.SZ,20180817,20180630,0.07,0.07,0.8646,0.8646,0.618,0.0334,0.2682,10073064.19,46238076.64,262087195.99,1.4448,1.1859,0.917,1.4392,0.3817,2.8361,0.2171,44337982.64,84498109.12,107315240.05,-106701062.9388,126448537.0612,698091761.32,175003606.61,936279842.28,565718592.57,663878516.89,599454410.2,878399352.77,2577800499.41,252876587.51,0.0672,1.839,-0.1064,0.3016,-0.0713,0.1008,-0.1273,0.1508,8.6515,36.1503,63.8497,28.3643,8.6515,5.896,20.2341,2.2342,1.0566,93.8844,8.623,11.655,3.6575,3.59,3.0032,2.5298,1.8779,3.1602,7.315,5.0596,52.432,2.1023,2.1694,56.4216,43.5784,19.2379,36.3209,59.8166,74.4786,25.5214,-0.0662,1.1023,0.8522,1.6469,0.3669,0.7091,1.1735,-0.0493,254.5939,3.7558,1.6859,421497771.5,9.478,5.7806,93.036,2.4507,1.9535,1.2276,10.6203,40.0,40.0,-50.0705,89.2734,25.7983,40.366,51.64,-50.3594,30.8574,0.0163,6.8629,0.3038,72.8704,72.8704,48.6835,73.5121,7.2664,-10.293
002757.SZ,20180808,20180630,0.665,0.6557,4.273,4.273,7.5841,0.3302,3.1566,6324191.32,73102791.74,163405426.78,2.6915,1.8598,1.6428,5.1848,0.8123,1.3633,0.3745,86984634.9,94905241.31,115292823.83,-180903262.9887,-86149046.1187,219092241.84,7687250.51,129424096.41,22070362.52,878694334.38,482054527.41,440601998.33,1677792560.66,457557680.59,0.6053,11.7992,0.4278,3.4868,-1.1077,0.7232,-1.3786,-0.6565,14.1651,29.1418,70.8582,12.245,14.1651,2.1399,9.9797,0.1253,0.6168,84.4871,16.8255,16.9255,6.558,8.65,6.0358,6.339,5.3051,6.1953,13.116,12.678,18.7026,1.2301,1.2362,40.274,59.726,46.1361,7.714,92.286,80.0086,19.9914,0.197,0.2301,4.3469,11.9635,2.4668,6.7893,39.8133,0.1576,143.8938,10.6102,5.3051,453439629.59,16.8099,2.0301,83.2889,4.3384,3.9036,3.4474,14.3917,35.742,33.8436,-19.1151,53.1875,52.5394,48.2826,55.25,-2.929,-21.809,49.913,74.7681,77.1718,58.1645,58.1645,59.2439,105.806,89.6415,0.7931
002760.SZ,20180830,20180630,0.12,0.12,2.7046,2.7046,2.6887,0.3483,1.5617,12813624.32,-2507222.77,47626668.91,2.4152,1.987,1.5171,2.3444,0.5692,0.6373,0.2622,-3682139.12,11530535.22,26089731.92,52745053.387,27745053.387,97964700.91,235384354.28,73377691.87,3987939.61,458094174.71,242487700.57,246475640.18,566061676.89,168080340.72,0.1171,5.5987,0.4928,1.91,0.1636,0.131,0.5994,0.3153,4.3304,20.0109,79.9891,19.685,4.3304,9.823,9.3974,0.4646,0.2252,101.5471,3.347,4.8447,2.114,2.11,-0.5143,1.2701,1.1352,1.9982,4.228,2.5402,45.2215,1.8255,1.8622,46.0112,53.9888,50.9327,12.9628,87.0372,42.1272,57.8728,0.2531,0.8255,1.2113,6.7144,1.1263,6.243,114.8699,0.1066,153.4985,2.2704,1.1352,376098058.31,4.3578,10.8169,97.4803,1.8084,0.8005,0.9816,12.8186,209.0909,209.0909,351.0443,195.1196,224.769,206.4728,86.56,351.0249,220.5434,2.1362,-1.8451,2.1366,31.318,31.318,55.0092,842.0124,-11.6727,-16.7654
002774.SZ,20180822,20180630,0.0389,0.0389,1.0289,1.0289,1.1873,0.1571,0.5864,11571788.36,1445503.84,99623882.69,2.933,2.4642,1.0919,2.1102,0.2979,2.7476,0.2403,2341939.39,14907271.74,21550276.72,-119408997.063,-119408997.063,388496296.86,45080350.64,0.0,-229790002.19,909841270.08,750974253.38,521184251.19,991976916.84,248930810.13,0.0389,2.96,-0.1341,0.7435,-0.4001,0.0445,-0.3567,-0.3567,3.7302,28.9194,71.0806,26.1537,3.7302,17.6362,8.9717,-0.4542,0.9012,99.3202,4.5695,4.3274,1.3076,1.29,0.1452,1.0398,0.8963,1.2103,2.6152,2.0796,30.4146,1.4371,1.4402,79.9318,20.0682,63.8237,0.0,99.9018,89.6027,10.3973,-0.1156,0.4371,2.2856,,2.0985,,,-0.1035,220.3743,1.7926,0.908,129574964.14,4.6104,15.8829,101.7794,0.3287,-0.3334,0.2222,-7.8353,-66.115,-66.115,-239.3971,-60.8149,-60.765,-61.282,-95.06,-239.4535,-62.5832,-0.8973,-1.1264,-0.8962,-2.7052,-2.7052,3.4801,-63.2494,3.4777,1.2897
002779.SZ,20180830,20180630,0.04,0.04,1.6397,1.6397,1.4801,0.2647,2.0443,5190203.48,719750.14,39303418.62,2.7186,1.9973,0.9705,2.5901,0.411,1.1909,0.2611,-1104279.88,3211375.28,11042701.56,-85453071.08,-85453071.08,184353808.65,1630454.76,0.0,-85814326.49,581979018.02,316834327.95,231020001.46,632160750.09,304782088.12,0.0448,4.7891,0.0255,2.309,-0.4987,0.0243,-0.6474,-0.6474,2.7305,18.1587,81.8413,17.3846,2.7305,3.5367,14.4704,-0.6226,0.2196,100.5102,1.6024,1.4837,0.9357,0.93,0.114,0.3873,0.7128,0.5085,1.8714,0.7746,22.7324,1.2942,1.3127,61.2591,38.7409,71.134,0.0,100.0,99.1233,0.8767,0.0182,0.2942,3.399,,3.1292,,,0.0181,208.6312,1.4256,0.7128,234572875.25,2.3124,3.8799,102.1742,0.2177,-0.0461,0.1693,-0.7027,-69.2308,-69.2308,-71.3161,-81.4336,-73.6647,-66.3419,-95.55,-71.3448,-66.7303,0.1841,-2.5998,0.1835,-4.2506,-4.2506,8.1208,-108.9246,1.1675,-5.3723
002786.SZ,20180727,20180630,0.01,0.01,3.6957,3.6957,0.4552,0.1485,1.2869,11514680.3,-7189145.71,199013873.31,1.0754,0.5887,0.5646,1.744,0.5555,1.5739,0.3698,-13350979.73,35064418.87,106840778.55,-178016078.9714,-55536932.5814,1294077003.94,94920889.97,1220605885.81,905335026.47,871568929.21,173038042.28,857288332.43,2378905547.44,547238234.53,0.0113,2.8875,-0.1232,1.4354,-0.2599,0.092,-0.4669,-0.1457,0.2834,14.1251,85.8749,13.91,0.2834,3.6196,7.9717,2.3187,0.3739,100.9476,0.4491,2.4887,0.3923,0.39,-0.652,0.9203,0.1048,1.0343,0.7846,1.8406,69.2588,3.253,3.4558,65.4644,34.5356,23.1314,51.3096,46.2744,87.8907,12.1093,-0.0205,2.253,0.4218,0.9019,0.334,0.714,0.9627,-0.018,267.2052,0.2096,0.1135,965115568.59,0.4154,3.4627,97.7512,1.9117,1.2209,0.6036,-1.1539,-87.5,-87.5,-592.1348,-84.427,-85.6756,-85.7335,-141.56,-592.496,-86.1274,-0.3176,-2.1992,-0.3176,6.2179,6.2179,4.9431,226.9205,2.8398,-13.7006
002793.SZ,20180822,20180630,0.27,0.27,2.3086,2.3086,1.0517,0.2571,1.6308,-215942.26,53953564.44,121571952.5,2.9732,1.7275,1.6398,3.1489,0.944,2.2748,0.4907,62453015.64,62171067.16,73791472.16,-34525656.8713,-22627517.7513,156094054.93,26362173.7,12426636.46,-91393781.19,591134258.7,332522585.58,241128804.39,800349548.15,377579209.38,0.2687,3.9396,0.1215,1.8879,-0.0945,0.3109,-0.1726,-0.1131,11.6388,26.3307,73.6693,10.9581,11.6388,2.5673,8.8262,-0.4354,0.9377,86.4736,13.4802,13.4653,6.9694,7.0,6.9974,6.6079,5.7115,6.9106,13.9388,13.2158,19.8292,1.2473,1.2202,50.9809,49.0191,60.1476,1.5527,98.4473,86.4728,13.5272,0.1442,0.2473,4.0431,63.406,3.0333,47.5699,,0.1247,160.2615,11.423,5.7115,284973846.82,13.4714,2.9179,85.679,4.3537,4.2438,3.5768,18.3845,-15.625,-15.625,-34.6071,-16.9219,-16.9648,-17.287,-12.04,-34.6447,-26.1702,4.4737,9.331,4.4734,6.6015,6.6015,9.328,70.6567,12.0319,-10.4182
002796.SZ,20180818,20180630,0.14,0.14,5.3085,5.3085,9.447,0.2658,1.0445,3160940.67,10243317.97,81773929.69,1.3177,1.0136,0.9299,3.4015,0.8318,2.4456,0.4282,14928659.11,20106910.75,42925490.41,115558030.7009,96558030.7009,610187579.55,10523442.21,48000000.0,-256114361.2,530311139.65,209107743.66,-47006617.54,1227280307.63,134535134.77,0.1305,11.3845,0.3654,1.3103,0.6432,0.1958,1.1255,0.9404,2.6974,15.0027,84.9973,11.8387,2.6974,2.3432,9.2377,0.2578,0.1515,97.2611,3.432,3.6889,1.6147,1.27,1.2339,1.5796,1.155,1.8417,3.2294,3.1592,36.1858,1.567,1.5333,46.9318,53.0682,28.6966,3.9111,95.2448,98.4263,1.5737,0.057,0.5671,1.748,24.3525,0.793,11.0481,,0.0561,99.671,2.31,1.053,326075274.46,3.4269,2.5784,97.4729,0.6016,0.4379,0.3967,31.1148,-22.2222,-22.2222,534.375,15.281,15.1237,-7.1893,-4.28,714.8041,-62.1354,89.9665,164.8259,137.8772,103.3086,103.3086,74.3466,-1.8982,145.112,-10.8472
002816.SZ,20180823,20180630,0.0708,0.0708,1.5689,1.5689,2.0526,0.0765,2.1507,1690964.31,5392380.56,47810096.13,2.9504,2.0186,1.6206,0.6015,0.2568,2.3661,0.215,4220993.82,8018258.28,12149313.27,-20472290.5845,-34472290.5845,205064415.54,4454867.05,5000000.0,-60076880.75,499134067.37,409699797.72,349622916.97,532977401.43,222717352.19,0.0708,5.2798,0.2896,2.2272,-0.3346,0.0802,-0.2047,-0.3447,4.5147,30.473,69.527,27.0591,4.5147,8.784,18.1377,0.1374,-0.4213,97.3096,3.8882,5.1106,1.3473,1.35,1.0257,1.099,0.9708,1.3399,2.6946,2.198,28.8916,1.4063,1.3878,83.4703,16.5297,67.2237,0.9381,99.0619,97.9233,2.0767,0.1379,0.4063,2.4612,105.5955,2.3268,99.8268,,0.135,601.0122,1.9416,0.9708,93889136.7,5.0244,6.4828,91.4617,1.9365,1.8312,1.3864,24.0477,-16.4109,-16.4109,196.4369,-27.8867,-24.0958,-16.3599,-22.09,196.4427,-18.2898,0.8577,3.595,0.8564,-2.9292,-2.9292,-13.5011,383.4847,2.3619,-12.175
002819.SZ,20180829,20180630,0.0964,0.0964,3.3978,3.3978,1.1003,0.1991,1.5917,926590.98,9995642.34,54090551.39,2.9923,2.6854,1.246,3.1617,0.7079,9.5948,0.6533,12347696.86,14299413.47,24947094.36,-99569851.1471,3430148.8529,148837529.66,251224.38,54100000.0,-47253152.36,435466328.67,404303545.96,357050393.6,501712704.13,202973578.38,0.0964,3.8912,-1.1715,1.7908,-0.4443,0.1262,-0.8785,0.0303,2.8809,14.0455,85.9545,10.657,2.8809,5.3625,4.8936,0.4009,0.0702,96.7937,3.4966,3.7131,2.4946,2.57,2.283,2.4258,1.8821,2.476,4.9892,4.8516,31.2213,1.4539,1.3464,93.3067,6.6933,66.9123,10.7831,87.9036,99.8764,0.1236,-0.6543,0.4539,2.1705,8.152,2.1432,8.0493,,-0.6535,86.9184,3.7642,1.8529,38003267.17,3.5293,5.5561,96.2129,1.7,1.5074,1.2375,-12.7708,58.2923,58.2923,-133.8323,53.7454,55.1673,58.1334,48.96,-133.8125,50.1392,1.4707,23.2203,1.4699,12.2668,12.2668,3.9886,120.1908,5.3245,
002833.SZ,20180828,20180630,1.21,1.21,4.4986,4.4986,2.6166,0.5096,4.1789,24976101.51,138955937.2,226648782.04,4.0206,3.4023,0.4908,15.4911,0.6265,4.6545,0.4781,165013196.52,194304777.17,200804489.37,102745178.8653,112083402.4453,249841369.93,11980014.15,28068540.71,-20819435.95,912238094.47,773066791.43,730269431.73,1150326276.63,634354793.83,1.2116,7.9905,1.1525,4.6884,0.1678,1.4361,0.7594,0.8284,27.4217,37.237,62.763,9.3666,27.4217,2.3152,6.9189,0.1325,-0.3287,72.8893,31.8456,31.9231,16.2472,16.07,13.7718,15.2618,13.1098,15.8475,32.4944,30.5236,20.5283,1.2583,1.2618,72.8676,27.1324,64.5993,2.4401,93.9852,88.2859,11.7141,0.6093,0.2583,3.7295,38.5177,3.1468,32.5004,,0.5379,74.6868,26.2196,12.8761,191903996.74,31.961,3.0135,72.6846,8.9058,7.6591,7.3736,27.8613,31.5217,31.5217,2.6726,39.4927,33.9732,33.5363,22.41,2.7245,6.1862,15.4129,24.5116,15.4028,50.3862,50.3862,62.3147,32.532,25.7568,-13.9143
002837.SZ,20180814,20180630,0.22,0.22,2.0122,2.0122,2.4894,0.0654,1.3942,13935613.11,30027766.59,143916229.66,1.9088,1.536,1.3388,0.8317,0.3353,21.4172,0.2847,29639573.63,54197179.93,61328721.82,-252583499.2335,-135317931.3335,496993336.03,33701334.72,242472723.24,-84460027.21,714881591.04,672037845.75,587577818.54,1252178172.24,313928812.16,0.2044,4.6878,-0.8058,1.4595,-0.7874,0.252,-1.1743,-0.6291,10.2907,33.2519,66.7481,21.5316,10.2907,10.3217,10.458,0.7519,4.0212,93.1518,11.8996,12.5223,5.2267,5.88,3.5699,3.5648,2.9296,4.6319,10.4534,7.1296,43.3664,1.7657,1.8075,79.1702,20.8298,40.0972,19.3641,80.5223,95.6411,4.3589,-0.2344,0.7657,1.3041,4.1583,0.9246,2.9483,,-0.2242,350.6624,5.8592,2.8917,73336613.0,11.8287,9.8925,89.7386,4.8957,3.6203,2.79,-38.9223,10.0,10.0,-38.1924,16.5932,14.9069,10.0694,-22.08,-47.0747,-32.7696,40.9017,41.7482,49.5993,42.9455,42.9455,60.984,1384.8928,63.7197,4.0127
002843.SZ,20180801,20180630,0.23,0.23,1.2991,1.2991,1.4358,0.3195,1.8262,5422741.92,26476971.68,77178877.46,3.2984,2.8498,1.4249,2.8138,0.4306,0.8635,0.2529,30653670.53,36792418.6,49097189.25,56195092.8662,57584209.1862,125094259.99,3250196.95,6291060.37,-38931954.56,610847365.76,301975918.53,263043963.97,633952478.77,304041800.45,0.2251,4.4297,0.29,2.1457,-0.1099,0.2597,0.3966,0.4064,17.3303,41.9293,58.0707,21.8629,17.3303,6.2392,15.6957,-0.0719,2.3493,83.3466,20.1302,19.9884,5.1532,5.09,4.2772,5.0541,4.382,5.0736,10.3064,10.1082,17.6618,1.2145,1.176,56.8494,43.1506,80.1325,0.9924,99.0076,97.5859,2.4141,0.3127,0.2145,4.6619,99.7704,4.537,97.0977,,0.3052,165.0259,8.764,4.382,293453760.18,20.1192,7.7785,81.8168,2.602,2.2492,2.2216,26.7744,43.75,43.75,2.8734,51.9011,46.4072,45.4653,32.66,4.1294,34.399,2.8298,9.8957,2.828,22.9876,22.9876,21.1233,7.6875,8.2339,-14.9402
002849.SZ,20180809,20180630,0.2514,0.2514,2.8888,2.8888,1.7175,0.1797,1.5075,1568665.79,31110111.14,118495699.06,2.13,1.6641,1.6505,1.1604,0.4788,6.0765,0.4048,30500121.58,39792774.6,45638745.14,-106038884.7837,-96538884.7837,375368703.64,2095763.96,9500000.0,-191875327.21,538292250.91,434895216.69,243019889.48,590553462.47,219337473.27,0.2514,4.4047,-0.5913,1.6872,-0.7657,0.3061,-0.8157,-0.7426,9.618,31.5533,68.4467,20.2651,9.618,12.2465,8.8171,-0.7985,2.5251,91.8784,11.4198,10.5961,5.8204,5.77,5.541,4.2889,3.893,5.8545,11.6408,8.5778,39.9749,1.666,1.6525,84.6848,15.3152,55.6077,1.6087,96.9627,99.4584,0.5416,-0.1997,0.666,1.4798,60.2754,1.3911,56.6623,,-0.1987,280.3799,7.786,3.5221,108755256.64,11.4107,12.3685,92.0474,3.7408,3.604,2.6916,7.2241,2.4033,2.4033,21.244,90.0878,89.3735,67.5277,64.92,-18.1422,51.1357,-30.6292,9.0605,4.058,91.7617,91.7617,106.1112,108.4876,10.8458,-10.7448
002857.SZ,20180815,20180630,0.02,0.02,0.3775,0.3775,0.9068,0.1745,1.2244,1763901.71,628954.41,18366615.33,4.0696,3.4724,2.5237,0.3002,0.0965,4.1379,0.0883,-1685103.67,868854.01,2203533.26,-29286127.7,-29286127.7,121483154.16,,0.0,-124680889.13,400956672.75,372904592.8,248223703.67,423126316.82,179059063.32,0.0187,3.3057,0.0815,1.3989,-0.259,0.0068,-0.2288,-0.2288,4.952,38.0095,61.9905,39.0198,4.952,19.4623,22.0495,-2.4919,1.3855,103.4873,0.1025,1.7981,0.5639,0.56,0.1482,0.1587,0.4371,0.2048,1.1278,0.3174,22.3065,1.2871,1.2901,90.7784,9.2216,73.6228,0.0,100.0,100.0,,0.0859,0.2871,3.483,,3.3005,,,0.0859,979.9088,0.8742,0.4371,28052079.95,4.397,15.61,96.2377,1.0085,0.5883,0.7862,19.9793,100.0,100.0,130.4104,-38.6965,2262.6944,379.7078,28.09,148.6678,345.2401,-37.8534,-1.024,-0.5657,-24.9172,-24.9172,-24.9253,202.7653,7.7414,-13.2263
002870.SZ,20180823,20180630,0.12,0.12,3.9098,3.9098,4.2445,0.4683,1.6051,8749368.46,4953676.26,112420610.8,1.7898,1.3788,0.5388,3.5067,0.515,2.3471,0.3656,6313501.3,19014884.26,31487955.24,40770682.7171,132577845.4671,399875876.34,3257768.03,132517162.75,39618032.63,558173627.22,420496865.79,460114898.42,994953154.9,230401405.93,0.1233,7.2347,0.2397,2.0734,0.1467,0.1711,0.3669,1.1931,3.206,25.8755,74.1245,23.4926,3.206,8.604,13.2618,1.6269,0.0757,98.5468,4.0812,4.3766,1.7019,1.69,0.6153,1.5999,1.172,1.68,3.4038,3.1998,38.3131,1.6211,1.4762,68.1567,31.8433,39.9241,13.3189,80.8017,99.3918,0.6082,0.05,0.6211,1.5009,6.0667,1.042,4.2121,14.0889,0.0497,149.4069,2.344,1.1529,199344410.1,4.0288,8.9748,97.9357,1.0648,0.5063,0.6501,23.2942,-73.913,-73.913,166.6296,-65.3105,-65.3171,-66.1867,-87.5,167.7465,-67.39,-0.299,42.8125,-0.2992,1.036,1.036,7.4544,70.3983,3.6902,-14.4834
002871.SZ,20180824,20180630,0.26,0.26,1.2381,1.2381,1.9391,0.2621,1.6595,9281997.48,21170193.43,50983626.37,3.6461,3.0048,1.6935,2.6164,0.306,1.189,0.2103,24789511.06,35548553.3,41477474.1,131148634.1608,131148634.1608,127220268.01,7237439.6,0.0,-152345793.75,516669738.31,336637275.25,184291481.5,561917484.62,222141380.11,0.2634,4.8609,0.0706,1.9216,0.9352,0.3075,1.1345,1.1345,21.2765,35.6216,64.3784,15.6914,21.2765,6.5066,9.8891,-0.7043,0.5193,82.6799,22.0114,24.8373,5.4683,5.4,3.8015,5.2225,4.4738,5.4373,10.9366,10.445,19.3082,1.2393,1.2223,66.6103,33.3897,74.1942,0.0,100.0,94.6173,5.3827,0.0642,0.2393,4.1791,,3.8426,,,0.0607,210.373,8.9476,4.4738,159346330.28,24.9791,6.4554,79.6989,3.063,2.5913,2.5226,-4.3006,-18.75,-18.75,-87.3454,-5.1131,4.7087,5.3566,-22.73,-78.4844,-2.5054,-40.1035,4.7211,1.8239,7.7614,7.7614,11.2426,79.2604,8.0641,-10.2656
002877.SZ,20180824,20180630,0.11,0.11,0.9122,0.9122,0.6815,0.1345,1.0406,1208934.41,22625534.37,66590373.96,2.6435,2.0147,1.4131,0.778,0.2924,3.2488,0.2243,27102067.51,30886834.48,34786967.21,-26825434.1952,-8925434.1952,162969470.94,600000.0,102800000.0,68307572.46,566329132.15,404424606.65,453032179.11,702620174.32,244190789.58,0.1147,2.8864,-0.0728,1.1751,-0.1536,0.1486,-0.1291,-0.043,12.5729,35.1271,64.8729,19.2583,12.5729,6.6943,11.2928,1.2713,0.6702,85.7034,15.121,16.2931,4.0222,4.01,3.8182,3.6551,2.8206,3.7576,8.0444,7.3102,30.7519,1.4441,1.426,75.0983,24.9017,65.3817,14.6309,85.3691,92.379,7.621,-0.0614,0.4441,2.2518,5.8348,2.1261,5.509,8.2909,-0.0568,438.7119,5.6412,2.8206,151429478.09,15.0561,6.3082,87.1122,2.2011,1.9999,1.5433,-4.1226,-15.3846,-15.3846,71.6621,6.4543,5.9523,7.8629,4.63,51.856,0.5867,-39.7197,5.1374,2.4772,29.8475,29.8475,56.9968,26.946,7.2338,-14.4737
002884.SZ,20180829,20180630,0.76,0.76,4.1553,4.1553,4.0174,0.9878,3.9721,18153926.31,76527111.8,139945910.54,11.7182,9.4893,1.4712,7.4509,0.4285,5.1298,0.3871,88412165.39,108937098.48,115745685.85,-78550311.4967,-78550311.4967,104395298.58,11426574.67,0.0,-65441968.39,1228863233.46,1118930525.67,1053488557.28,1237736375.75,614789766.1,0.7639,9.9856,0.6003,4.9599,-1.0089,0.8789,-0.6337,-0.6337,18.3825,27.1707,72.8293,9.2009,18.3825,3.3322,6.1609,-0.2923,0.2234,82.8346,20.9319,21.1503,7.7533,7.56,6.2667,8.1868,7.1155,7.6946,15.5066,16.3736,8.5568,1.0936,1.0896,90.3785,9.6215,90.7876,0.0,100.0,90.1344,9.8656,0.7127,0.0936,10.6866,,10.6099,,,0.6424,135.1734,14.231,7.1155,107484721.46,21.3119,3.5014,81.5189,4.4122,3.7221,4.0647,24.236,-7.3171,-7.3171,117.6577,28.2691,23.6468,23.9232,13.91,364.3517,-41.3612,-35.7802,3.5058,2.7515,16.3866,16.3866,24.1614,32.9509,111.3332,-16.4418
002890.SZ,20180823,20180630,0.36,0.36,1.8649,1.8649,3.0773,0.3625,3.3509,16938257.39,7109697.35,23827719.72,4.655,3.3351,1.9925,1.5589,0.2896,0.8474,0.2021,8096262.13,28175758.34,36852870.48,-32915032.8657,-42915032.8657,78812602.64,5865073.73,15802064.3,-54253121.51,493984778.1,345818237.26,291565115.75,541156205.89,247568963.67,0.3607,7.8799,-0.3372,3.7133,-0.3817,0.4226,-0.4937,-0.6437,19.3418,19.1646,80.8354,11.0311,19.3418,3.3709,7.3743,0.2859,0.6404,93.4882,8.1253,22.6617,4.6676,4.65,1.38,4.5806,3.9095,4.5108,9.3352,9.1612,16.0553,1.1913,1.1939,70.3754,29.6246,78.9323,2.9201,97.0799,94.1629,5.8371,-0.2376,0.1913,5.2285,33.2459,4.9163,31.2608,,-0.2238,322.2912,7.819,3.9095,147842257.15,22.5394,5.0468,95.6334,3.1916,0.1945,2.629,-7.2201,-35.7143,-35.7143,-179.1549,-68.7435,-12.9443,-13.4381,-73.98,-205.5531,-47.31,4.0168,3.5465,4.0173,-34.9561,-34.9561,-44.9368,-57.622,64.2852,-21.0628
002896.SZ,20180824,20180630,0.45,0.45,3.4746,3.4746,4.0401,0.1618,1.7157,10188838.56,25879161.55,83132887.54,1.5497,0.9954,0.6268,2.9202,0.5765,1.0192,0.3371,29836008.62,44456963.73,59081437.95,-49274584.9627,-24274584.9627,167235082.84,3938717.84,143500000.0,106549195.82,517839726.01,170821235.2,277370431.02,696719722.83,150202861.54,0.4509,6.9177,0.3402,1.8775,-0.3074,0.5557,-0.6159,-0.3034,12.9379,29.9074,70.0926,17.4271,12.9379,6.2311,10.1751,1.0209,1.1412,89.2664,11.5785,15.9936,6.6475,6.59,4.7697,5.3918,4.3616,5.6766,13.295,10.7836,36.2572,1.5688,1.5197,55.4856,44.5144,59.6663,20.5965,79.4311,98.7483,1.2517,0.0876,0.5688,1.7587,3.8565,1.6456,3.6086,4.8601,0.0865,209.5929,8.7232,4.3743,308000064.64,15.0459,6.1607,90.1451,4.2628,2.4452,2.8017,13.9775,-6.25,-6.25,-38.1455,-3.7364,25.334,25.7658,-8.94,-17.0059,-31.4264,4.0756,11.101,4.0749,18.2706,18.2706,16.6109,19.7752,83.4028,-24.4805
